"","movieId","adventure","animation","children","comedy","fantasy","romance","drama","action","crime","thriller","horror","mystery","scifi","imax","documentary","war","musical","western","filmnoir","unknown"
"3658",3747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3659",3748,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3660",3749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3661",3750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3662",3751,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3663",3752,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3664",3753,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"3665",3754,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3666",3755,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3667",3756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3668",3757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3669",3758,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"3670",3759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3671",3760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3672",3761,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"3673",3762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3674",3763,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"3675",3764,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"3676",3765,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3677",3766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3678",3767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3679",3768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3680",3769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3681",3770,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3682",3771,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3683",3772,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3684",3773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3685",3774,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3686",3775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3687",3776,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3688",3777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3689",3778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690",3779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3691",3780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3692",3781,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3693",3782,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3694",3783,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3695",3784,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3696",3785,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3697",3786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698",3787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699",3788,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3700",3789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3701",3790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3702",3791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3703",3792,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3704",3793,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3705",3794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3706",3795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3707",3796,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3708",3797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3709",3798,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"3710",3799,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3711",3800,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3712",3801,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3713",3802,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3714",3803,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3715",3804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716",3805,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3717",3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3718",3807,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3719",3808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3720",3809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3721",3810,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3722",3811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3723",3812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3724",3813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3725",3814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726",3816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3727",3817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3728",3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3729",3819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3730",3820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3731",3821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3732",3822,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733",3823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3734",3824,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3735",3825,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736",3826,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3737",3827,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3738",3828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739",3829,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740",3830,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3741",3831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742",3832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3743",3833,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3744",3834,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745",3835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3746",3836,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3747",3837,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"3748",3838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3749",3839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3750",3840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3751",3841,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3752",3843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3753",3844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3754",3845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3755",3846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3756",3847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3757",3848,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3758",3849,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3759",3850,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3760",3851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3761",3852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3762",3853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3763",3854,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3764",3855,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3765",3856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3766",3857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3767",3858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3768",3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3769",3860,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3770",3861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3771",3862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3772",3863,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3773",3864,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3774",3865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3775",3866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3776",3867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3777",3868,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3778",3869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3779",3870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3780",3871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3781",3872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3782",3873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3783",3874,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3784",3875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3785",3876,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3786",3877,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3787",3878,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3788",3879,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3789",3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3790",3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3791",3882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3792",3883,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3793",3884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3794",3885,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795",3886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3796",3887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3797",3888,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3798",3889,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3799",3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3800",3891,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3801",3892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3802",3893,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3803",3894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3804",3895,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3805",3896,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3806",3897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3807",3898,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3808",3899,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3809",3900,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3810",3901,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3811",3902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3812",3903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3813",3904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3814",3905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3815",3906,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3816",3907,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3817",3908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3818",3909,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3819",3910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3820",3911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3821",3912,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3822",3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3823",3914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3824",3915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3825",3916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3826",3917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3827",3918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3828",3919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3829",3920,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"3830",3921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3831",3922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3832",3923,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3833",3924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3834",3925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3835",3926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3836",3927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3837",3928,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3838",3929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3839",3930,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3840",3931,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3841",3932,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3842",3933,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3843",3934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3844",3936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"3845",3937,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3846",3938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3847",3939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3848",3940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3849",3941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3850",3942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3851",3943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3852",3944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3853",3945,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3854",3946,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"3855",3947,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"3856",3948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3857",3949,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3858",3950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3859",3951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3860",3952,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3861",3953,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3862",3954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3863",3955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3864",3956,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3865",3957,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3866",3958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3867",3959,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3868",3960,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3869",3961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3870",3962,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3871",3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3872",3964,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3873",3965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"3874",3966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"3875",3967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3876",3968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3877",3969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3878",3970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3879",3971,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3880",3972,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3881",3973,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"3882",3974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3883",3975,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3884",3976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3885",3977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3886",3978,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3887",3979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3888",3980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3889",3981,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"3890",3982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3891",3983,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3892",3984,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3893",3985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3894",3986,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"3895",3987,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3896",3988,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3897",3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3898",3990,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3899",3991,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3900",3992,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3901",3993,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3902",3994,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"3903",3995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3904",3996,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3905",3997,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3906",3998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3907",3999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3908",4000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",4001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3910",4002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3911",4003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3912",4004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3913",4005,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"3914",4006,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3915",4007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3916",4008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3917",4009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3918",4010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3919",4011,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3920",4012,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3921",4013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3922",4014,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3923",4015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3924",4016,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925",4017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3926",4018,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3927",4019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3928",4020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3929",4021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",4022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3931",4023,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3932",4024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3933",4025,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3934",4026,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"3935",4027,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3936",4028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3937",4029,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3938",4030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3939",4031,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"3940",4032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3941",4033,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"3942",4034,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3943",4035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3944",4036,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3945",4037,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"3946",4038,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"3947",4039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3948",4040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3949",4041,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3950",4042,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"3951",4043,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3952",4044,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3953",4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
